transaction_id,account_id,merchant_id,merchant_name,merchant_category,amount,payment_method,timestamp,transaction_status,hour_of_day,minutes_since_previous
TXN004370,ACC0853,M001,TechKart,Electronics,2978,Card,2026-08-22 11:37:30,SUCCESS,11,37440.0
TXN004371,ACC0853,M004,HomeNest,Furniture,6066,Card,2026-07-22 11:37:30,SUCCESS,11,-44640.0
TXN004372,ACC0853,M005,FitFuel,Health,1902,Wallet,2026-07-21 11:37:30,SUCCESS,11,-1440.0
TXN004373,ACC0854,M002,StyleHub,Fashion,521,UPI,2026-08-24 11:37:30,SUCCESS,11,
TXN004374,ACC0854,M003,FreshMart,Grocery,1039,NetBanking,2026-09-03 11:37:30,SUCCESS,11,14400.0
TXN004375,ACC0855,M002,StyleHub,Fashion,2413,NetBanking,2026-08-24 11:37:30,SUCCESS,11,
TXN004376,ACC0855,M003,FreshMart,Grocery,839,Card,2026-08-27 11:37:30,SUCCESS,11,4320.0
TXN004377,ACC0856,M005,FitFuel,Health,983,NetBanking,2026-09-01 11:37:30,SUCCESS,11,
TXN004378,ACC0856,M004,HomeNest,Furniture,6727,UPI,2026-09-10 11:37:30,SUCCESS,11,12960.0
TXN004379,ACC0856,M002,StyleHub,Fashion,2141,Wallet,2026-09-15 11:37:30,SUCCESS,11,7200.0
TXN004380,ACC0856,M002,StyleHub,Fashion,1305,NetBanking,2026-10-04 11:37:30,SUCCESS,11,27360.0
TXN004381,ACC0856,M001,TechKart,Electronics,3364,Card,2026-09-29 11:37:30,SUCCESS,11,-7200.0
TXN004382,ACC0856,M001,TechKart,Electronics,4606,Wallet,2026-10-21 11:37:30,SUCCESS,11,31680.0
TXN004383,ACC0856,M003,FreshMart,Grocery,549,UPI,2026-09-13 11:37:30,SUCCESS,11,-54720.0
TXN004384,ACC0856,M001,TechKart,Electronics,1795,UPI,2026-10-27 11:37:30,SUCCESS,11,63360.0
TXN004385,ACC0857,M001,TechKart,Electronics,2836,Wallet,2026-06-21 11:37:30,SUCCESS,11,
TXN004386,ACC0857,M002,StyleHub,Fashion,2342,UPI,2026-07-01 11:37:30,SUCCESS,11,14400.0
TXN004387,ACC0857,M003,FreshMart,Grocery,865,UPI,2026-07-15 11:37:30,SUCCESS,11,20160.0
TXN004388,ACC0858,M005,FitFuel,Health,541,Card,2026-07-11 11:37:30,SUCCESS,11,
TXN004389,ACC0858,M005,FitFuel,Health,713,NetBanking,2026-07-18 11:37:30,SUCCESS,11,10080.0
TXN004390,ACC0858,M001,TechKart,Electronics,1149,UPI,2026-08-06 11:37:30,SUCCESS,11,27360.0
TXN004391,ACC0858,M002,StyleHub,Fashion,1626,UPI,2026-07-17 11:37:30,SUCCESS,11,-28800.0
TXN004392,ACC0858,M002,StyleHub,Fashion,2040,UPI,2026-08-16 11:37:30,SUCCESS,11,43200.0
TXN004393,ACC0858,M005,FitFuel,Health,2332,UPI,2026-08-15 11:37:30,SUCCESS,11,-1440.0
TXN004394,ACC0858,M004,HomeNest,Furniture,3145,Wallet,2026-10-03 11:37:30,SUCCESS,11,70560.0
TXN004395,ACC0859,M003,FreshMart,Grocery,1193,Card,2026-08-07 11:37:30,SUCCESS,11,
TXN004396,ACC0859,M005,FitFuel,Health,1304,UPI,2026-08-15 11:37:30,SUCCESS,11,11520.0
TXN004397,ACC0860,M001,TechKart,Electronics,3535,UPI,2026-06-16 11:37:30,SUCCESS,11,
TXN004398,ACC0860,M004,HomeNest,Furniture,2740,UPI,2026-07-01 11:37:30,SUCCESS,11,21600.0
TXN004399,ACC0860,M004,HomeNest,Furniture,7453,UPI,2026-06-28 11:37:30,SUCCESS,11,-4320.0
TXN004400,ACC0861,M004,HomeNest,Furniture,8720,UPI,2026-07-23 11:37:30,SUCCESS,11,
TXN004401,ACC0861,M004,HomeNest,Furniture,6653,UPI,2026-08-03 11:37:30,SUCCESS,11,15840.0
TXN004402,ACC0861,M001,TechKart,Electronics,1629,UPI,2026-08-06 11:37:30,SUCCESS,11,4320.0
TXN004403,ACC0861,M004,HomeNest,Furniture,9835,Card,2026-08-07 11:37:30,SUCCESS,11,1440.0
TXN004404,ACC0861,M002,StyleHub,Fashion,2481,Wallet,2026-07-31 11:37:30,SUCCESS,11,-10080.0
TXN004405,ACC0861,M004,HomeNest,Furniture,3488,UPI,2026-09-06 11:37:30,SUCCESS,11,53280.0
TXN004406,ACC0861,M002,StyleHub,Fashion,2127,Wallet,2026-10-21 11:37:30,SUCCESS,11,64800.0
TXN004407,ACC0862,M001,TechKart,Electronics,3610,Wallet,2026-07-17 11:37:30,SUCCESS,11,
TXN004408,ACC0862,M002,StyleHub,Fashion,736,UPI,2026-07-23 11:37:30,SUCCESS,11,8640.0
TXN004409,ACC0862,M003,FreshMart,Grocery,290,NetBanking,2026-07-29 11:37:30,SUCCESS,11,8640.0
TXN004410,ACC0862,M004,HomeNest,Furniture,2627,UPI,2026-08-22 11:37:30,SUCCESS,11,34560.0
TXN004411,ACC0862,M005,FitFuel,Health,2191,Wallet,2026-07-29 11:37:30,SUCCESS,11,-34560.0
TXN004412,ACC0862,M002,StyleHub,Fashion,1771,UPI,2026-08-21 11:37:30,SUCCESS,11,33120.0
TXN004413,ACC0862,M003,FreshMart,Grocery,988,NetBanking,2026-10-15 11:37:30,SUCCESS,11,79200.0
TXN004414,ACC0863,M001,TechKart,Electronics,2347,Card,2026-07-18 11:37:30,SUCCESS,11,
TXN004415,ACC0863,M001,TechKart,Electronics,1908,UPI,2026-07-28 11:37:30,SUCCESS,11,14400.0
TXN004416,ACC0864,M002,StyleHub,Fashion,2393,UPI,2026-09-02 11:37:30,SUCCESS,11,
TXN004417,ACC0864,M002,StyleHub,Fashion,2485,NetBanking,2026-09-10 11:37:30,SUCCESS,11,11520.0
TXN004418,ACC0864,M003,FreshMart,Grocery,704,UPI,2026-09-14 11:37:30,SUCCESS,11,5760.0
TXN004419,ACC0865,M005,FitFuel,Health,1598,Card,2026-06-21 11:37:30,SUCCESS,11,
TXN004420,ACC0865,M005,FitFuel,Health,1986,Card,2026-06-23 11:37:30,SUCCESS,11,2880.0
TXN004421,ACC0865,M004,HomeNest,Furniture,6057,UPI,2026-06-25 11:37:30,SUCCESS,11,2880.0
TXN004422,ACC0865,M005,FitFuel,Health,314,Card,2026-07-30 11:37:30,SUCCESS,11,50400.0
TXN004423,ACC0865,M005,FitFuel,Health,2497,Card,2026-07-07 11:37:30,SUCCESS,11,-33120.0
TXN004424,ACC0865,M005,FitFuel,Health,2385,UPI,2026-07-21 11:37:30,SUCCESS,11,20160.0
TXN004425,ACC0866,M003,FreshMart,Grocery,379,NetBanking,2026-07-25 11:37:30,SUCCESS,11,
TXN004426,ACC0866,M003,FreshMart,Grocery,1251,Card,2026-07-30 11:37:30,SUCCESS,11,7200.0
TXN004427,ACC0866,M002,StyleHub,Fashion,2410,UPI,2026-08-12 11:37:30,SUCCESS,11,18720.0
TXN004428,ACC0866,M002,StyleHub,Fashion,487,Card,2026-08-12 11:37:30,SUCCESS,11,0.0
TXN004429,ACC0867,M001,TechKart,Electronics,1665,Card,2026-06-25 11:37:30,SUCCESS,11,
TXN004430,ACC0867,M003,FreshMart,Grocery,221,UPI,2026-07-10 11:37:30,SUCCESS,11,21600.0
TXN004431,ACC0867,M005,FitFuel,Health,2363,Card,2026-07-05 11:37:30,SUCCESS,11,-7200.0
TXN004432,ACC0867,M005,FitFuel,Health,2321,UPI,2026-07-04 11:37:30,SUCCESS,11,-1440.0
TXN004433,ACC0867,M004,HomeNest,Furniture,7340,Card,2026-07-31 11:37:30,SUCCESS,11,38880.0
TXN004434,ACC0868,M002,StyleHub,Fashion,1278,UPI,2026-08-06 11:37:30,SUCCESS,11,
TXN004435,ACC0868,M004,HomeNest,Furniture,5682,UPI,2026-08-20 11:37:30,SUCCESS,11,20160.0
TXN004436,ACC0868,M001,TechKart,Electronics,2705,Card,2026-08-18 11:37:30,SUCCESS,11,-2880.0
TXN004437,ACC0868,M001,TechKart,Electronics,1723,Wallet,2026-09-08 11:37:30,SUCCESS,11,30240.0
TXN004438,ACC0868,M002,StyleHub,Fashion,2499,NetBanking,2026-09-03 11:37:30,SUCCESS,11,-7200.0
TXN004439,ACC0868,M004,HomeNest,Furniture,9940,UPI,2026-10-20 11:37:30,SUCCESS,11,67680.0
TXN004440,ACC0869,M002,StyleHub,Fashion,1828,UPI,2026-08-18 11:37:30,SUCCESS,11,
TXN004441,ACC0869,M001,TechKart,Electronics,2946,UPI,2026-08-22 11:37:30,SUCCESS,11,5760.0
TXN004442,ACC0869,M002,StyleHub,Fashion,1352,NetBanking,2026-09-17 11:37:30,SUCCESS,11,37440.0
TXN004443,ACC0869,M001,TechKart,Electronics,3717,UPI,2026-09-20 11:37:30,SUCCESS,11,4320.0
TXN004444,ACC0869,M001,TechKart,Electronics,2999,Card,2026-09-03 11:37:30,SUCCESS,11,-24480.0
TXN004445,ACC0869,M001,TechKart,Electronics,1263,Card,2026-09-02 11:37:30,SUCCESS,11,-1440.0
TXN004446,ACC0870,M003,FreshMart,Grocery,354,Card,2026-06-07 11:37:30,SUCCESS,11,
TXN004447,ACC0870,M003,FreshMart,Grocery,910,Wallet,2026-06-11 11:37:30,SUCCESS,11,5760.0
TXN004448,ACC0870,M005,FitFuel,Health,608,UPI,2026-06-17 11:37:30,SUCCESS,11,8640.0
TXN004449,ACC0870,M005,FitFuel,Health,1567,UPI,2026-07-04 11:37:30,SUCCESS,11,24480.0
TXN004450,ACC0870,M002,StyleHub,Fashion,990,Card,2026-07-25 11:37:30,SUCCESS,11,30240.0
TXN004451,ACC0871,M005,FitFuel,Health,2244,UPI,2026-07-06 11:37:30,SUCCESS,11,
TXN004452,ACC0871,M003,FreshMart,Grocery,1326,UPI,2026-07-14 11:37:30,SUCCESS,11,11520.0
TXN004453,ACC0871,M002,StyleHub,Fashion,1928,UPI,2026-07-14 11:37:30,SUCCESS,11,0.0
TXN004454,ACC0871,M003,FreshMart,Grocery,445,UPI,2026-08-02 11:37:30,SUCCESS,11,27360.0
TXN004455,ACC0871,M003,FreshMart,Grocery,1472,Card,2026-07-14 11:37:30,SUCCESS,11,-27360.0
TXN004456,ACC0871,M004,HomeNest,Furniture,2816,UPI,2026-07-26 11:37:30,SUCCESS,11,17280.0
TXN004457,ACC0872,M001,TechKart,Electronics,2376,UPI,2026-06-16 11:37:30,SUCCESS,11,
TXN004458,ACC0872,M004,HomeNest,Furniture,2812,Card,2026-06-26 11:37:30,SUCCESS,11,14400.0
TXN004459,ACC0872,M001,TechKart,Electronics,4690,UPI,2026-06-26 11:37:30,SUCCESS,11,0.0
TXN004460,ACC0872,M004,HomeNest,Furniture,5675,Card,2026-07-16 11:37:30,SUCCESS,11,28800.0
TXN004461,ACC0872,M001,TechKart,Electronics,2040,Card,2026-07-02 11:37:30,SUCCESS,11,-20160.0
TXN004462,ACC0872,M005,FitFuel,Health,1673,Card,2026-06-26 11:37:30,SUCCESS,11,-8640.0
TXN004463,ACC0872,M004,HomeNest,Furniture,9317,NetBanking,2026-07-16 11:37:30,SUCCESS,11,28800.0
TXN004464,ACC0872,M002,StyleHub,Fashion,687,Card,2026-09-15 11:37:30,SUCCESS,11,87840.0
TXN004465,ACC0873,M005,FitFuel,Health,427,UPI,2026-07-13 11:37:30,SUCCESS,11,
TXN004466,ACC0873,M004,HomeNest,Furniture,6955,UPI,2026-07-22 11:37:30,SUCCESS,11,12960.0
TXN004467,ACC0873,M001,TechKart,Electronics,4854,UPI,2026-07-17 11:37:30,SUCCESS,11,-7200.0
TXN004468,ACC0874,M001,TechKart,Electronics,4579,UPI,2026-06-23 11:37:30,SUCCESS,11,
TXN004469,ACC0874,M001,TechKart,Electronics,2352,Card,2026-07-02 11:37:30,SUCCESS,11,12960.0
TXN004470,ACC0874,M004,HomeNest,Furniture,3406,UPI,2026-06-27 11:37:30,SUCCESS,11,-7200.0
TXN004471,ACC0874,M002,StyleHub,Fashion,1959,Card,2026-07-02 11:37:30,SUCCESS,11,7200.0
TXN004472,ACC0875,M001,TechKart,Electronics,3993,UPI,2026-06-30 11:37:30,SUCCESS,11,
TXN004473,ACC0875,M001,TechKart,Electronics,1004,NetBanking,2026-07-04 11:37:30,SUCCESS,11,5760.0
TXN004474,ACC0875,M003,FreshMart,Grocery,722,Card,2026-07-12 11:37:30,SUCCESS,11,11520.0
TXN004475,ACC0875,M001,TechKart,Electronics,4863,UPI,2026-08-11 11:37:30,SUCCESS,11,43200.0
TXN004476,ACC0875,M005,FitFuel,Health,580,UPI,2026-07-16 11:37:30,SUCCESS,11,-37440.0
TXN004477,ACC0875,M004,HomeNest,Furniture,4103,UPI,2026-07-10 11:37:30,SUCCESS,11,-8640.0
TXN004478,ACC0875,M001,TechKart,Electronics,1985,NetBanking,2026-08-17 11:37:30,SUCCESS,11,54720.0
TXN004479,ACC0876,M002,StyleHub,Fashion,1152,UPI,2026-07-27 11:37:30,SUCCESS,11,
TXN004480,ACC0876,M004,HomeNest,Furniture,2126,UPI,2026-07-30 11:37:30,SUCCESS,11,4320.0
TXN004481,ACC0876,M002,StyleHub,Fashion,1505,Card,2026-08-04 11:37:30,SUCCESS,11,7200.0
TXN004482,ACC0876,M001,TechKart,Electronics,3024,UPI,2026-08-08 11:37:30,SUCCESS,11,5760.0
TXN004483,ACC0876,M004,HomeNest,Furniture,8535,NetBanking,2026-09-25 11:37:30,SUCCESS,11,69120.0
TXN004484,ACC0876,M004,HomeNest,Furniture,7054,UPI,2026-08-16 11:37:30,SUCCESS,11,-57600.0
TXN004485,ACC0876,M002,StyleHub,Fashion,2123,Card,2026-10-07 11:37:30,SUCCESS,11,74880.0
TXN004486,ACC0876,M003,FreshMart,Grocery,343,UPI,2026-09-14 11:37:30,SUCCESS,11,-33120.0
TXN004487,ACC0877,M001,TechKart,Electronics,4614,Card,2026-07-05 11:37:30,SUCCESS,11,
TXN004488,ACC0877,M005,FitFuel,Health,398,Wallet,2026-07-11 11:37:30,SUCCESS,11,8640.0
TXN004489,ACC0877,M002,StyleHub,Fashion,1507,Wallet,2026-07-29 11:37:30,SUCCESS,11,25920.0
TXN004490,ACC0878,M005,FitFuel,Health,1736,UPI,2026-06-07 11:37:30,SUCCESS,11,
TXN004491,ACC0878,M002,StyleHub,Fashion,833,UPI,2026-06-09 11:37:30,SUCCESS,11,2880.0
TXN004492,ACC0878,M001,TechKart,Electronics,3418,Wallet,2026-07-01 11:37:30,SUCCESS,11,31680.0
TXN004493,ACC0878,M005,FitFuel,Health,672,UPI,2026-07-07 11:37:30,SUCCESS,11,8640.0
TXN004494,ACC0878,M005,FitFuel,Health,1957,Wallet,2026-07-09 11:37:30,SUCCESS,11,2880.0
TXN004495,ACC0878,M003,FreshMart,Grocery,1392,NetBanking,2026-08-11 11:37:30,SUCCESS,11,47520.0
TXN004496,ACC0878,M003,FreshMart,Grocery,1130,Card,2026-07-25 11:37:30,SUCCESS,11,-24480.0
TXN004497,ACC0878,M005,FitFuel,Health,2025,UPI,2026-09-13 11:37:30,SUCCESS,11,72000.0
TXN004498,ACC0879,M001,TechKart,Electronics,4897,UPI,2026-07-17 11:37:30,SUCCESS,11,
TXN004499,ACC0879,M004,HomeNest,Furniture,4120,UPI,2026-07-23 11:37:30,SUCCESS,11,8640.0
TXN004500,ACC0879,M002,StyleHub,Fashion,2195,NetBanking,2026-08-12 11:37:30,SUCCESS,11,28800.0
TXN004501,ACC0879,M001,TechKart,Electronics,1697,Card,2026-08-16 11:37:30,SUCCESS,11,5760.0
TXN004502,ACC0879,M003,FreshMart,Grocery,1419,NetBanking,2026-08-22 11:37:30,SUCCESS,11,8640.0
TXN004503,ACC0880,M003,FreshMart,Grocery,239,UPI,2026-08-24 11:37:30,SUCCESS,11,
TXN004504,ACC0880,M005,FitFuel,Health,1125,UPI,2026-09-04 11:37:30,SUCCESS,11,15840.0
TXN004505,ACC0880,M002,StyleHub,Fashion,1208,Card,2026-09-19 11:37:30,SUCCESS,11,21600.0
TXN004506,ACC0881,M003,FreshMart,Grocery,1194,UPI,2026-07-30 11:37:30,SUCCESS,11,
TXN004507,ACC0881,M001,TechKart,Electronics,4930,UPI,2026-08-08 11:37:30,SUCCESS,11,12960.0
TXN004508,ACC0881,M005,FitFuel,Health,2461,UPI,2026-08-09 11:37:30,SUCCESS,11,1440.0
TXN004509,ACC0882,M002,StyleHub,Fashion,439,UPI,2026-07-10 11:37:30,SUCCESS,11,
TXN004510,ACC0882,M002,StyleHub,Fashion,2413,Card,2026-07-14 11:37:30,SUCCESS,11,5760.0
TXN004511,ACC0882,M002,StyleHub,Fashion,459,UPI,2026-08-05 11:37:30,SUCCESS,11,31680.0
TXN004512,ACC0882,M001,TechKart,Electronics,2505,Card,2026-07-31 11:37:30,SUCCESS,11,-7200.0
TXN004513,ACC0883,M001,TechKart,Electronics,3887,UPI,2026-08-27 11:37:30,SUCCESS,11,
TXN004514,ACC0883,M004,HomeNest,Furniture,5714,UPI,2026-09-02 11:37:30,SUCCESS,11,8640.0
TXN004515,ACC0884,M001,TechKart,Electronics,1537,UPI,2026-06-17 11:37:30,SUCCESS,11,
TXN004516,ACC0884,M004,HomeNest,Furniture,8539,UPI,2026-06-20 11:37:30,SUCCESS,11,4320.0
TXN004517,ACC0885,M005,FitFuel,Health,923,NetBanking,2026-08-23 11:37:30,SUCCESS,11,
TXN004518,ACC0885,M004,HomeNest,Furniture,3651,Wallet,2026-08-27 11:37:30,SUCCESS,11,5760.0
TXN004519,ACC0885,M005,FitFuel,Health,2478,Wallet,2026-09-18 11:37:30,SUCCESS,11,31680.0
TXN004520,ACC0885,M004,HomeNest,Furniture,8062,Card,2026-09-25 11:37:30,SUCCESS,11,10080.0
TXN004521,ACC0885,M004,HomeNest,Furniture,2072,UPI,2026-08-31 11:37:30,SUCCESS,11,-36000.0
TXN004522,ACC0885,M003,FreshMart,Grocery,764,UPI,2026-10-27 11:37:30,SUCCESS,11,82080.0
TXN004523,ACC0886,M005,FitFuel,Health,2041,UPI,2026-08-24 11:37:30,SUCCESS,11,
TXN004524,ACC0886,M004,HomeNest,Furniture,4006,UPI,2026-08-30 11:37:30,SUCCESS,11,8640.0
TXN004525,ACC0886,M005,FitFuel,Health,2409,UPI,2026-08-28 11:37:30,SUCCESS,11,-2880.0
TXN004526,ACC0886,M002,StyleHub,Fashion,2179,UPI,2026-09-08 11:37:30,SUCCESS,11,15840.0
TXN004527,ACC0886,M002,StyleHub,Fashion,2225,UPI,2026-09-05 11:37:30,SUCCESS,11,-4320.0
TXN004528,ACC0886,M005,FitFuel,Health,648,UPI,2026-09-08 11:37:30,SUCCESS,11,4320.0
TXN004529,ACC0886,M005,FitFuel,Health,1812,Card,2026-11-04 11:37:30,SUCCESS,11,82080.0
TXN004530,ACC0886,M005,FitFuel,Health,879,Card,2026-10-12 11:37:30,SUCCESS,11,-33120.0
TXN004531,ACC0887,M001,TechKart,Electronics,2349,Card,2026-07-26 11:37:30,SUCCESS,11,
TXN004532,ACC0887,M001,TechKart,Electronics,1360,UPI,2026-08-09 11:37:30,SUCCESS,11,20160.0
TXN004533,ACC0887,M002,StyleHub,Fashion,1537,UPI,2026-08-09 11:37:30,SUCCESS,11,0.0
TXN004534,ACC0887,M004,HomeNest,Furniture,4634,UPI,2026-08-01 11:37:30,SUCCESS,11,-11520.0
TXN004535,ACC0887,M005,FitFuel,Health,1325,UPI,2026-09-08 11:37:30,SUCCESS,11,54720.0
TXN004536,ACC0887,M003,FreshMart,Grocery,978,UPI,2026-09-29 11:37:30,SUCCESS,11,30240.0
TXN004537,ACC0887,M001,TechKart,Electronics,1582,UPI,2026-08-19 11:37:30,SUCCESS,11,-59040.0
TXN004538,ACC0887,M003,FreshMart,Grocery,1468,Card,2026-08-23 11:37:30,SUCCESS,11,5760.0
TXN004539,ACC0888,M005,FitFuel,Health,675,Card,2026-08-17 11:37:30,SUCCESS,11,
TXN004540,ACC0888,M002,StyleHub,Fashion,1311,UPI,2026-08-21 11:37:30,SUCCESS,11,5760.0
TXN004541,ACC0888,M003,FreshMart,Grocery,152,UPI,2026-09-08 11:37:30,SUCCESS,11,25920.0
TXN004542,ACC0888,M002,StyleHub,Fashion,537,UPI,2026-09-10 11:37:30,SUCCESS,11,2880.0
TXN004543,ACC0888,M001,TechKart,Electronics,4870,UPI,2026-09-26 11:37:30,SUCCESS,11,23040.0
TXN004544,ACC0888,M002,StyleHub,Fashion,2315,UPI,2026-09-21 11:37:30,SUCCESS,11,-7200.0
TXN004545,ACC0888,M002,StyleHub,Fashion,2085,UPI,2026-09-28 11:37:30,SUCCESS,11,10080.0
TXN004546,ACC0888,M003,FreshMart,Grocery,1080,UPI,2026-09-21 11:37:30,SUCCESS,11,-10080.0
TXN004547,ACC0889,M005,FitFuel,Health,687,Wallet,2026-08-23 11:37:30,SUCCESS,11,
TXN004548,ACC0889,M002,StyleHub,Fashion,1759,UPI,2026-09-02 11:37:30,SUCCESS,11,14400.0
TXN004549,ACC0889,M004,HomeNest,Furniture,9686,UPI,2026-08-29 11:37:30,SUCCESS,11,-5760.0
TXN004550,ACC0889,M003,FreshMart,Grocery,858,Card,2026-09-04 11:37:30,SUCCESS,11,8640.0
TXN004551,ACC0890,M004,HomeNest,Furniture,2937,NetBanking,2026-06-10 11:37:30,SUCCESS,11,
TXN004552,ACC0890,M004,HomeNest,Furniture,6928,UPI,2026-06-12 11:37:30,SUCCESS,11,2880.0
TXN004553,ACC0890,M003,FreshMart,Grocery,1023,UPI,2026-06-14 11:37:30,SUCCESS,11,2880.0
TXN004554,ACC0890,M001,TechKart,Electronics,1846,Card,2026-06-16 11:37:30,SUCCESS,11,2880.0
TXN004555,ACC0891,M001,TechKart,Electronics,1042,UPI,2026-08-16 11:37:30,SUCCESS,11,
TXN004556,ACC0891,M002,StyleHub,Fashion,1221,Wallet,2026-08-29 11:37:30,SUCCESS,11,18720.0
TXN004557,ACC0891,M005,FitFuel,Health,2049,UPI,2026-08-24 11:37:30,SUCCESS,11,-7200.0
TXN004558,ACC0891,M002,StyleHub,Fashion,520,Card,2026-08-25 11:37:30,SUCCESS,11,1440.0
TXN004559,ACC0891,M005,FitFuel,Health,1832,UPI,2026-09-09 11:37:30,SUCCESS,11,21600.0
TXN004560,ACC0891,M004,HomeNest,Furniture,5565,Card,2026-10-20 11:37:30,SUCCESS,11,59040.0
TXN004561,ACC0892,M004,HomeNest,Furniture,7942,UPI,2026-08-01 11:37:30,SUCCESS,11,
TXN004562,ACC0892,M002,StyleHub,Fashion,991,Wallet,2026-08-07 11:37:30,SUCCESS,11,8640.0
TXN004563,ACC0892,M002,StyleHub,Fashion,1628,UPI,2026-08-17 11:37:30,SUCCESS,11,14400.0
TXN004564,ACC0893,M001,TechKart,Electronics,3527,UPI,2026-08-21 11:37:30,SUCCESS,11,
TXN004565,ACC0893,M004,HomeNest,Furniture,7891,Card,2026-08-28 11:37:30,SUCCESS,11,10080.0
TXN004566,ACC0894,M003,FreshMart,Grocery,1157,NetBanking,2026-08-08 11:37:30,SUCCESS,11,
TXN004567,ACC0894,M002,StyleHub,Fashion,1832,Card,2026-08-14 11:37:30,SUCCESS,11,8640.0
TXN004568,ACC0894,M001,TechKart,Electronics,4823,Wallet,2026-08-24 11:37:30,SUCCESS,11,14400.0
TXN004569,ACC0894,M002,StyleHub,Fashion,1068,Wallet,2026-09-07 11:37:30,SUCCESS,11,20160.0
TXN004570,ACC0894,M001,TechKart,Electronics,1833,NetBanking,2026-10-03 11:37:30,SUCCESS,11,37440.0
TXN004571,ACC0894,M002,StyleHub,Fashion,2014,UPI,2026-10-07 11:37:30,SUCCESS,11,5760.0
TXN004572,ACC0894,M005,FitFuel,Health,1905,NetBanking,2026-08-20 11:37:30,SUCCESS,11,-69120.0
TXN004573,ACC0895,M004,HomeNest,Furniture,9804,UPI,2026-07-16 11:37:30,SUCCESS,11,
TXN004574,ACC0895,M003,FreshMart,Grocery,306,Wallet,2026-07-20 11:37:30,SUCCESS,11,5760.0
TXN004575,ACC0895,M004,HomeNest,Furniture,9240,Wallet,2026-08-07 11:37:30,SUCCESS,11,25920.0
TXN004576,ACC0895,M005,FitFuel,Health,2110,UPI,2026-08-30 11:37:30,SUCCESS,11,33120.0
TXN004577,ACC0895,M003,FreshMart,Grocery,1427,UPI,2026-09-14 11:37:30,SUCCESS,11,21600.0
TXN004578,ACC0895,M001,TechKart,Electronics,2107,Card,2026-08-30 11:37:30,SUCCESS,11,-21600.0
TXN004579,ACC0895,M002,StyleHub,Fashion,1881,UPI,2026-09-26 11:37:30,SUCCESS,11,38880.0
TXN004580,ACC0896,M005,FitFuel,Health,1542,UPI,2026-08-21 11:37:30,SUCCESS,11,
TXN004581,ACC0896,M003,FreshMart,Grocery,448,UPI,2026-08-30 11:37:30,SUCCESS,11,12960.0
TXN004582,ACC0896,M003,FreshMart,Grocery,579,UPI,2026-09-04 11:37:30,SUCCESS,11,7200.0
TXN004583,ACC0896,M004,HomeNest,Furniture,9198,Card,2026-09-08 11:37:30,SUCCESS,11,5760.0
TXN004584,ACC0896,M005,FitFuel,Health,924,Wallet,2026-09-22 11:37:30,SUCCESS,11,20160.0
TXN004585,ACC0897,M004,HomeNest,Furniture,8909,UPI,2026-08-23 11:37:30,SUCCESS,11,
TXN004586,ACC0897,M003,FreshMart,Grocery,485,UPI,2026-09-05 11:37:30,SUCCESS,11,18720.0
TXN004587,ACC0897,M002,StyleHub,Fashion,470,Wallet,2026-09-14 11:37:30,SUCCESS,11,12960.0
TXN004588,ACC0898,M003,FreshMart,Grocery,1466,NetBanking,2026-06-07 11:37:30,SUCCESS,11,
TXN004589,ACC0898,M001,TechKart,Electronics,1628,Card,2026-06-21 11:37:30,SUCCESS,11,20160.0
TXN004590,ACC0898,M004,HomeNest,Furniture,8341,UPI,2026-06-29 11:37:30,SUCCESS,11,11520.0
TXN004591,ACC0898,M001,TechKart,Electronics,2002,UPI,2026-07-07 11:37:30,SUCCESS,11,11520.0
TXN004592,ACC0898,M004,HomeNest,Furniture,3912,UPI,2026-06-15 11:37:30,SUCCESS,11,-31680.0
TXN004593,ACC0898,M005,FitFuel,Health,1477,UPI,2026-07-12 11:37:30,SUCCESS,11,38880.0
TXN004594,ACC0898,M005,FitFuel,Health,1032,Card,2026-09-05 11:37:30,SUCCESS,11,79200.0
TXN004595,ACC0899,M005,FitFuel,Health,2019,UPI,2026-06-29 11:37:30,SUCCESS,11,
TXN004596,ACC0899,M004,HomeNest,Furniture,4127,NetBanking,2026-07-07 11:37:30,SUCCESS,11,11520.0
TXN004597,ACC0899,M003,FreshMart,Grocery,351,NetBanking,2026-07-03 11:37:30,SUCCESS,11,-5760.0
TXN004598,ACC0899,M002,StyleHub,Fashion,773,UPI,2026-07-05 11:37:30,SUCCESS,11,2880.0
TXN004599,ACC0899,M003,FreshMart,Grocery,551,Card,2026-07-27 11:37:30,SUCCESS,11,31680.0
TXN004600,ACC0899,M001,TechKart,Electronics,2327,UPI,2026-07-29 11:37:30,SUCCESS,11,2880.0
TXN004601,ACC0900,M004,HomeNest,Furniture,2417,UPI,2026-08-19 11:37:30,SUCCESS,11,
TXN004602,ACC0900,M005,FitFuel,Health,2036,UPI,2026-09-01 11:37:30,SUCCESS,11,18720.0
TXN004603,ACC0901,M001,TechKart,Electronics,4938,UPI,2026-07-02 11:37:30,SUCCESS,11,
TXN004604,ACC0901,M002,StyleHub,Fashion,1068,UPI,2026-07-04 11:37:30,SUCCESS,11,2880.0
TXN004605,ACC0901,M002,StyleHub,Fashion,830,Card,2026-07-28 11:37:30,SUCCESS,11,34560.0
TXN004606,ACC0902,M005,FitFuel,Health,502,UPI,2026-06-20 11:37:30,SUCCESS,11,
